impact_id,label,timestamp_us,odr_hz,fs_g,pretrigger_recorded,stage1_count,stage2_count,peak_mag_mg,peak_dev_mg,rms_dev_mg,decay_ms,band_0,band_1,band_2,band_3
106,screw,1099140036,1660,8,128,1024,1024,11231.9873046875,9227.2626953125,632.5250854492188,3.0120482444763184,451062752.0,162326352.0,134098592.0,436483840.0
107,screw,1105410548,1660,8,128,1024,1024,11147.6279296875,9139.4228515625,856.371826171875,3.6144580841064453,193535008.0,367290112.0,258614064.0,819993024.0
109,screw,1111616520,1660,8,128,1024,1024,11534.1142578125,9524.7744140625,834.876708984375,6.024096488952637,695629568.0,47404468.0,163003216.0,364734944.0
113,screw,1132080859,1660,8,128,1024,1024,9480.9892578125,7470.87060546875,806.6298217773438,1.8072290420532227,551248000.0,80125808.0,158267248.0,246516832.0
114,screw,1149569699,1660,8,128,1024,1024,12007.0849609375,9998.4150390625,885.8446044921875,2.4096386432647705,1835489152.0,780710464.0,89075784.0,278510848.0
116,screw,1158862564,1660,8,128,1024,1024,10452.0810546875,8441.0634765625,834.732177734375,0.6024096608161926,623667776.0,259332176.0,207816768.0,23431876.0
118,screw,1168866169,1660,8,128,1024,1024,10396.2783203125,8393.4921875,650.30810546875,1.8072290420532227,284055968.0,223908096.0,256422560.0,365939616.0
120,screw,1183913090,1660,8,128,1024,1024,9228.2373046875,7222.36669921875,939.6761474609375,6.024096488952637,1998719488.0,476698176.0,607126912.0,909352832.0
121,screw,1189612074,1660,8,128,1024,1024,12083.9052734375,10075.4931640625,908.5294189453125,3.0120482444763184,297715168.0,7778114.5,420499328.0,196794000.0
122,screw,1195794449,1660,8,128,1024,1024,13604.5751953125,11601.560546875,959.999755859375,0.6024096608161926,3516694784.0,128022248.0,64977660.0,675830592.0
126,screw,1220072704,1660,8,128,1024,1024,9617.90625,7614.4541015625,708.59423828125,3.6144580841064453,839242944.0,267412960.0,125598248.0,414878560.0
128,screw,1231182259,1660,8,128,1024,1024,11343.4140625,9334.228515625,699.0639038085938,1.8072290420532227,341487968.0,347514880.0,70965144.0,354090848.0
129,screw,1238416332,1660,8,128,1024,1024,9718.068359375,7708.09033203125,861.3832397460938,2.4096386432647705,261467248.0,545756672.0,313643040.0,766465024.0
131,screw,1244869166,1660,8,128,1024,1024,9174.4716796875,7168.1513671875,653.0426025390625,5.421687126159668,213010048.0,15269114.0,191651296.0,523214464.0
133,screw,1259114618,1660,8,128,1024,1024,10255.8759765625,8252.2119140625,796.8857421875,3.6144580841064453,585783552.0,83116048.0,195685888.0,533125056.0
134,screw,1265349550,1660,8,128,1024,1024,11311.71484375,9303.904296875,826.7440185546875,0.6024096608161926,883152448.0,388179808.0,439439264.0,252770432.0
135,screw,1271522928,1660,8,128,1024,1024,7648.8525390625,5642.873046875,512.8226318359375,3.0120482444763184,335243360.0,65980372.0,64026336.0,326694880.0
136,screw,1278072041,1660,8,128,1024,1024,11067.7578125,9062.470703125,815.9192504882812,6.626506328582764,829917440.0,44912748.0,893895168.0,295099744.0
137,screw,1287445174,1660,8,128,1024,1024,8819.9384765625,6816.02587890625,817.563720703125,1.2048193216323853,76347312.0,829272640.0,610617344.0,1809286400.0
138,screw,1294805402,1660,8,128,1024,1024,10691.521484375,8686.3515625,547.6561279296875,1.2048193216323853,410382880.0,143919584.0,115174832.0,430953856.0
139,screw,1301912544,1660,8,128,1024,1024,8162.490234375,6152.98193359375,691.9308471679688,3.6144580841064453,647943936.0,262931456.0,23754438.0,551597696.0
140,screw,1310409824,1660,8,128,1024,1024,9417.7158203125,7412.02587890625,687.0924682617188,4.216867446899414,174077552.0,372773184.0,115255504.0,78380992.0
141,screw,1316053120,1660,8,128,1024,1024,11947.0859375,9939.794921875,817.3897705078125,1.2048193216323853,939747840.0,446698432.0,98637264.0,1112231424.0
